ticker,1120,1216,1299,2015,2308,2318,2330,2454,2882,2884,2892,3690,373220,600900,6098,6501,660,6669,6758,700,7203,8306,8316,9020,9022,9502,968,9988,AAPL,ABBN,ABBV,ACA,ACM,ACN,ADP,ADSK,AFRM,AI,AIR,ALV,AMAT,AMD,AMZN,ASML,AVGO,AXON,AXP,AZN,BE,BKNG,BLK,BURL,CASY,CBA,CM,COHR,COST,CRDO,CRM,CS,CSCO,CSL,CVX,CW,DIS,DLR,ECL,EDP,EDPR,EL,ELET3,EME,ENPH,EQIX,EQTL3,ETN,FIX,FLEX,FNF,FSLR,FTI,GE,GEV,GILD,GOOG,GOOGL,GS,GWRE,HD,HDFCBANK,HSBA,IBE,IBKR,IBM,ICICIBANK,INFY,INSM,INTU,ITUB4,JHG,JLL,JNJ,JPM,KMB,KO,LIN,LLY,M&M,MA,MCD,META,MS,MSFT,NDX1,NESN,NFLX,NHPC,NOVN,NOVO B,NOW,NPI,NPN,NVDA,NXT,OGS,OKE,OKTA,ORA,ORCL,ORSTED,OSK,OVV,PG,PLTR,PSTG,QCOM,RBA,REGN,REL,RELIANCE,RKLB,ROG,RPM,RY,SAP,SCHW,SFM,SGI,SHOP,SHW,SIE,SOFI,SPGI,SSE,SU,SUZLON,THC,TPR,TSLA,TTE,TXN,ULVR,UNM,USFD,V,VICI,VNA,VWS,VZ,WMT,WSP,XOM,XYL,ZTS,ZURN,ZWS
NDX1,0.0000781025,-0.0000314931,-0.0000011814,0.0000541653,0.0000944767,0.0000250036,0.0000094864,0.0000031509,0.0000081421,-0.0000007497,-0.0000112182,0.0000565180,0.0000031779,-0.0000165813,0.0000162565,0.0000509304,-0.0002010002,0.0000694708,0.0000315616,0.0000105346,0.0000284229,0.0000264430,0.0000229599,-0.0000143806,0.0000093037,-0.0000516388,0.0000246796,0.0000053500,0.0000160043,0.0000576634,-0.0000035861,0.0000605835,0.0000111067,-0.0000188770,-0.0000226625,0.0000009653,0.0001459499,-0.0000015398,0.0000574818,0.0000262486,0.0000791110,0.0000776631,0.0000636758,0.0000519448,0.0001443965,0.0000578986,0.0000102689,-0.0000128861,0.0002063567,0.0000132329,0.0000185429,0.0000372001,-0.0000316187,-0.0000102944,0.0000021484,0.0001464601,-0.0000066454,0.0001968549,-0.0000071845,0.0000227678,0.0000334892,0.0000155261,-0.0000278707,0.0000224013,-0.0000068944,-0.0000038582,-0.0000418341,0.0000254264,0.0001441286,0.0000189030,0.0000281506,0.0000615844,0.0000742815,-0.0000320769,0.0000279172,0.0000713729,0.0001071307,0.0000518277,-0.0000433322,0.0001593657,0.0000473914,0.0000615502,0.0001115475,0.0000285033,0.0000312333,0.0000351291,0.0000412044,0.0000493756,-0.0000390681,-0.0000041984,0.0000282058,-0.0000070374,0.0000749591,-0.0000178338,0.0000049472,-0.0000157792,-0.0000290027,-0.0000049768,0.0000225329,0.0000225753,0.0000103656,-0.0000217724,0.0000214078,-0.0000241310,-0.0000263433,-0.0000197565,-0.0000496940,0.0000100987,0.0000118585,-0.0000340373,0.0000537101,0.0000190735,0.0000258396,0.0003987173,-0.0000193083,0.0000339196,-0.0000235223,-0.0000149839,0.0000062120,0.0000399128,0.0000291119,0.0000110195,0.0000791849,0.0001340917,-0.0000369969,0.0000187989,0.0000393201,0.0000250138,0.0001449752,0.0001345127,0.0000234230,0.0000057817,-0.0000203057,0.0000975070,0.0000723857,-0.0000041245,-0.0000023625,-0.0000009580,-0.0000260423,0.0000035392,-0.0000347013,-0.0000154319,-0.0000162021,-0.0000039882,0.0000405237,0.0000135990,-0.0000601353,-0.0000132383,0.0000720268,-0.0000203004,0.0000893862,0.0000922773,0.0000049897,0.0000146241,0.0000597016,0.0000063246,-0.0000545589,0.0000341923,0.0000164387,-0.0000160169,0.0000005519,-0.0000225891,-0.0000061944,0.0000081085,0.0000048931,-0.0000118421,0.0000087585,0.0003426725,-0.0000445480,-0.0000135135,0.0000149324,-0.0000433831,0.0000095525,-0.0000127977,0.0000052622,0.0000059397
NESN,-0.0000108846,0.0000058561,0.0000031335,-0.0000131375,-0.0000098371,-0.0000145030,-0.0000053093,-0.0000270526,0.0000058096,0.0000053309,0.0000046364,-0.0000010648,-0.0000211693,-0.0000003738,-0.0000375870,-0.0000124610,0.0000292310,-0.0000289409,0.0000067262,-0.0000154053,0.0000023019,-0.0000026971,-0.0000035955,0.0000032483,-0.0000047715,0.0000174342,-0.0000118259,-0.0000303050,-0.0000191639,-0.0000054100,0.0000240673,0.0000096529,0.0000044753,0.0000077093,0.0000186066,-0.0000046944,-0.0000863045,0.0000242782,-0.0000100601,0.0000076539,-0.0000203322,-0.0000422358,-0.0000312093,-0.0000244817,-0.0000413003,-0.0000301322,-0.0000072679,0.0000277369,-0.0000565891,-0.0000117232,-0.0000016526,-0.0000065885,0.0000129695,0.0000187881,-0.0000005435,-0.0000246247,0.0000050912,-0.0000591701,-0.0000055686,0.0000108581,0.0000041981,0.0000093480,-0.0000191602,-0.0000134645,-0.0000115084,0.0000046027,0.0000238387,0.0000095931,0.0000009651,0.0000311470,0.0000215456,-0.0000236230,0.0000150583,0.0000243679,0.0000077558,-0.0000199376,-0.0000401536,-0.0000115898,-0.0000001059,-0.0000590777,-0.0000453704,-0.0000090636,-0.0000357378,0.0000342717,-0.0000229439,-0.0000229819,-0.0000284371,0.0000091500,0.0000101137,0.0000062712,-0.0000017498,0.0000227521,-0.0000179906,0.0000040442,0.0000059091,-0.0000093593,0.0000003341,-0.0000222032,0.0000121700,-0.0000209207,0.0000043839,0.0000313145,-0.0000163110,0.0000273347,0.0000242016,0.0000097048,-0.0000050822,0.0000137893,0.0000057292,0.0000206358,-0.0000372712,-0.0000200036,-0.0000170457,-0.0000193083,0.0000910259,-0.0000148904,0.0000048868,0.0000275001,0.0000497953,-0.0000210728,0.0000081583,-0.0000123180,-0.0000387061,0.0000017562,0.0000335173,-0.0000167971,-0.0000089889,0.0000208669,-0.0000262966,0.0000229199,-0.0000193621,-0.0000495612,0.0000194156,-0.0000597505,-0.0000259226,-0.0000109549,-0.0000027428,0.0000226089,0.0000061925,0.0000088516,-0.0000352738,0.0000360635,0.0000083057,0.0000003716,0.0000063609,-0.0000108716,0.0000119607,0.0000194993,-0.0000441077,0.0000271285,0.0000094487,-0.0000736995,-0.0000072210,0.0000311044,-0.0000076051,-0.0000014388,0.0000262396,-0.0000082355,-0.0000353618,-0.0000085650,-0.0000003934,0.0000426144,0.0000093991,-0.0000017191,0.0000027816,0.0000190462,0.0000205846,0.0000380413,0.0000306094,0.0000018399,0.0000090546,-0.0000242135,0.0000018024,0.0000203704,0.0000136849,-0.0000159129
NFLX,0.0000152321,0.0000092861,0.0000077350,0.0000238304,-0.0000465464,-0.0000267870,-0.0000287699,-0.0000091642,0.0000425645,0.0000061691,-0.0000063814,-0.0000100218,-0.0000618905,0.0000041784,0.0000148433,-0.0000191199,-0.0000144350,-0.0000468055,0.0000391217,-0.0000145160,0.0000126239,0.0000348341,0.0000237932,0.0000075839,0.0000178667,-0.0000159209,-0.0000228855,-0.0000665712,0.0000258417,0.0000187456,-0.0000198812,0.0000171814,0.0000070424,0.0000250786,0.0000251081,0.0000191073,0.0000833838,0.0000178884,0.0000414490,0.0000248339,0.0000091315,0.0000655670,0.0000468835,0.0000283204,0.0000834843,0.0000984488,0.0000261938,-0.0000184161,0.0000950402,0.0000515262,0.0000177380,0.0000316582,0.0000297148,0.0000174087,0.0000119089,0.0000478359,0.0000364399,0.0001837725,0.0000308048,0.0000093055,0.0000514912,-0.0000091662,-0.0000252739,0.0000445223,0.0000173020,-0.0000030559,0.0000162260,-0.0000069223,-0.0000337344,-0.0000023031,0.0000421863,0.0000508868,0.0000149917,0.0000026396,0.0000280538,0.0000482301,0.0000471390,0.0000470277,0.0000126184,0.0000439717,0.0000017762,0.0000744882,0.0001092144,0.0000144349,0.0000181534,0.0000157451,0.0000431525,0.0000435369,-0.0000200621,0.0000048000,-0.0000043559,0.0000249677,0.0000291133,0.0000265781,-0.0000057192,-0.0000058009,0.0000234506,0.0000468335,0.0000537028,0.0000104416,-0.0000093013,-0.0000100641,0.0000294188,-0.0000234859,0.0000184938,0.0000192318,-0.0000313476,0.0000012822,0.0000339067,0.0000103865,0.0000593974,0.0000329802,0.0000298907,0.0000339196,-0.0000148904,0.0002239886,-0.0000019519,-0.0000088805,-0.0000168800,0.0000563598,-0.0000197429,-0.0000062635,0.0000453775,0.0000091753,0.0000104761,-0.0000153182,0.0000251328,-0.0000015959,0.0000448457,-0.0000509567,-0.0000210694,-0.0000372279,-0.0000070764,0.0000924882,0.0000473666,0.0000059081,0.0000174491,-0.0000581438,0.0000195471,-0.0000023533,0.0001484411,-0.0000087302,-0.0000168810,0.0000237869,0.0000638598,0.0000475925,0.0000651016,0.0000159511,0.0000481658,-0.0000110426,0.0000290949,0.0001011697,0.0000234951,-0.0000014928,0.0000306837,0.0000151325,0.0000401433,0.0000395131,-0.0000042984,-0.0000320761,0.0000205905,-0.0000129280,0.0000019756,0.0000283039,0.0000448837,-0.0000247420,0.0000069528,-0.0000580231,0.0000120428,0.0000266186,0.0000102467,-0.0000183493,-0.0000031215,-0.0000122577,0.0000148137,-0.0000134435
NHPC,-0.0000071314,0.0000017354,0.0000439431,0.0000931622,0.0000080807,0.0000459267,0.0000335813,-0.0000016874,0.0000247164,-0.0000146954,-0.0000061636,0.0000421545,-0.0000028005,-0.0000060982,-0.0000294775,0.0000082943,0.0000302571,0.0000062744,-0.0000301955,0.0000265929,-0.0000010730,0.0000066349,-0.0000108835,-0.0000207126,-0.0000048176,-0.0000005130,0.0000686849,0.0000732881,0.0000047985,-0.0000128891,0.0000258465,0.0000169969,0.0000104052,0.0000061134,0.0000070375,0.0000019688,0.0000522022,0.0000005591,0.0000061897,-0.0000099033,0.0000340662,0.0000649870,-0.0000008212,0.0000582135,0.0000029223,0.0000113518,-0.0000036637,0.0000170578,0.0000568862,0.0000186387,0.0000244001,0.0000312560,0.0000214821,0.0000055452,0.0000029906,0.0000264303,0.0000173971,-0.0000147224,0.0000292770,-0.0000066447,0.0000002412,0.0000047187,-0.0000034880,0.0000219985,0.0000223080,0.0000038383,0.0000106595,0.0000058755,-0.0000160321,0.0000359937,0.0000026570,-0.0000361641,-0.0000468737,-0.0000078623,-0.0000326898,0.0000036128,-0.0000375202,-0.0000024326,0.0000065419,-0.0000071144,-0.0000452522,0.0000261104,-0.0000089417,0.0000194955,0.0000194235,0.0000194514,0.0000120664,0.0000253905,0.0000234941,0.0000386606,0.0000032330,0.0000036095,-0.0000245408,0.0000242173,0.0000292776,0.0000286050,0.0000566771,-0.0000040058,-0.0000085269,0.0000125622,0.0000208623,0.0000180024,0.0000011089,0.0000062373,0.0000200616,0.0000015565,0.0000518790,0.0000582232,0.0000183334,-0.0000088433,0.0000389977,0.0000109412,0.0000041277,-0.0000235223,0.0000048868,-0.0000019519,0.0002414966,0.0000085633,0.0000050541,0.0000366424,0.0000103518,0.0000283478,0.0000291091,-0.0000134998,-0.0000165691,-0.0000212779,0.0000098112,-0.0000253254,0.0000050612,-0.0000713090,0.0000122706,-0.0000624364,0.0000038065,0.0000195282,0.0000352896,0.0000283120,0.0000007056,0.0000744335,0.0000000847,0.0000438751,0.0001091188,0.0000235213,0.0000285117,0.0000164244,0.0000065503,-0.0000120598,0.0000222527,0.0000324433,0.0001241772,0.0000304383,0.0000016285,0.0000330254,0.0000168394,0.0000004958,-0.0000084362,0.0001292867,-0.0000166535,0.0000355792,0.0000493419,-0.0000213955,0.0000087213,0.0000056770,-0.0000104815,0.0000211720,0.0000185795,-0.0000042085,-0.0000149334,-0.0000660297,0.0000049763,0.0000082007,0.0000241249,-0.0000156141,0.0000144905,0.0000031136,0.0000006007,0.0000244093
NOVN,0.0000184073,-0.0000068645,-0.0000093669,0.0000049617,0.0000044104,0.0000054864,-0.0000033987,-0.0000022122,0.0000133273,0.0000093807,0.0000084981,-0.0000019132,0.0000033064,-0.0000085428,-0.0000029280,-0.0000088006,0.0000599038,0.0000087284,-0.0000010459,-0.0000045254,-0.0000031349,-0.0000058698,-0.0000080587,0.0000062344,0.0000037662,0.0000194371,0.0000579397,-0.0000139136,0.0000107535,0.0000025768,0.0000548664,0.0000151927,0.0000150639,0.0000255214,0.0000125148,-0.0000079238,-0.0000224396,0.0000223075,0.0000025508,0.0000040072,0.0000262058,0.0000053153,-0.0000049406,0.0000034386,-0.0000298055,-0.0000348804,0.0000065075,0.0000816276,-0.0000088744,0.0000009026,0.0000054600,0.0000120321,0.0000060207,0.0000024510,0.0000041869,0.0000079007,0.0000110686,-0.0000519717,0.0000158839,0.0000064135,0.0000011868,0.0000005771,-0.0000004795,0.0000002307,0.0000077202,0.0000030741,0.0000179470,0.0000166393,0.0000259397,0.0000310793,-0.0000044574,0.0000048639,0.0000654630,0.0000120817,-0.0000084604,-0.0000207012,-0.0000174042,-0.0000098353,0.0000025311,-0.0000130877,0.0000103878,-0.0000102921,-0.0000272813,0.0000548803,-0.0000028993,-0.0000017128,-0.0000023672,0.0000061770,0.0000154614,0.0000161037,0.0000203606,0.0000139745,0.0000091666,0.0000009668,0.0000046923,0.0000118897,0.0000229840,-0.0000049191,-0.0000110657,0.0000088308,0.0000252638,0.0000338234,-0.0000033526,0.0000155271,0.0000117860,0.0000130970,0.0000526485,0.0000119919,0.0000169727,0.0000097492,-0.0000136212,0.0000005775,-0.0000060714,-0.0000149839,0.0000275001,-0.0000088805,0.0000085633,0.0000937709,0.0000842299,0.0000036840,-0.0000033810,0.0000041157,-0.0000103228,0.0000155797,0.0000141960,0.0000007546,0.0000009433,0.0000091316,0.0000030116,0.0000278109,0.0000259561,-0.0000003345,0.0000162377,-0.0000564357,-0.0000155935,0.0000258356,0.0000134151,0.0000396260,0.0000171719,0.0000199110,-0.0000592649,0.0000764920,0.0000222921,0.0000105519,0.0000127733,-0.0000014593,0.0000025689,0.0000269154,-0.0000291513,0.0000345172,0.0000134952,-0.0000215017,0.0000049855,0.0000044327,-0.0000014693,-0.0000094881,0.0000184178,-0.0000080676,-0.0000172503,0.0000092435,0.0000165722,0.0000207653,0.0000174641,-0.0000151061,0.0000200350,0.0000146966,-0.0000083646,0.0000182283,0.0000272476,-0.0000107297,0.0000132297,0.0000020297,0.0000142346,0.0000435740,0.0000043440,0.0000127144
NOVO B,-0.0000889016,0.0000089901,0.0000392216,-0.0000076189,0.0000755371,0.0000238808,0.0000853481,0.0000302376,-0.0000016954,0.0000059071,0.0000098719,0.0000488688,-0.0000907644,-0.0000211487,0.0001134693,0.0000697280,-0.0000495339,-0.0000426964,0.0001351346,0.0000226588,0.0000526950,0.0000459767,0.0000526619,0.0000022908,-0.0000064372,0.0000623281,0.0000938196,0.0000954889,0.0000283611,0.0000526266,0.0000780310,0.0000084123,0.0000435453,0.0000420770,0.0000143906,-0.0000122120,0.0000178161,0.0000406747,0.0000134949,0.0000281337,0.0001379241,0.0001145917,0.0000101698,0.0000747467,0.0000037065,-0.0000639148,0.0000300653,0.0000799015,-0.0000312538,-0.0000069736,0.0000054588,0.0000187844,-0.0000105199,-0.0000037296,0.0000130660,0.0001246023,-0.0000237991,0.0000804978,0.0000654383,0.0000189814,0.0000238791,0.0000150412,0.0000352210,-0.0000063847,0.0000198942,0.0000302822,0.0000232473,0.0000588482,0.0001195105,0.0000219552,0.0000273773,0.0000249407,0.0001774364,0.0000458246,0.0000200101,0.0000590444,0.0000685778,0.0000455967,-0.0000221566,0.0000544942,0.0000306882,-0.0000035606,-0.0000077539,0.0000793096,0.0000251078,0.0000263150,0.0000142320,0.0000277042,-0.0000086948,0.0000136224,0.0000537677,0.0000060469,0.0000723445,-0.0000102091,0.0000049112,0.0000569024,0.0000306571,-0.0000324061,0.0000245374,0.0000312490,0.0000244323,0.0000285798,0.0000137144,-0.0000403340,-0.0000063245,-0.0000070178,0.0000864387,0.0000189198,0.0000389483,-0.0000292475,0.0000229144,0.0000178610,-0.0000001716,0.0000062120,0.0000497953,-0.0000168800,0.0000050541,0.0000842299,0.0007206233,0.0000359946,0.0000205099,0.0000204129,0.0000247409,0.0001871239,-0.0000135521,0.0000373000,0.0000124137,0.0000645776,0.0000962133,0.0000980744,0.0000761794,0.0000935170,-0.0000072837,-0.0000015303,0.0000568029,0.0000785720,0.0000363113,0.0001157481,0.0000265022,0.0000147128,-0.0001249329,0.0000993076,0.0000403469,0.0000141831,0.0000317445,-0.0000114059,-0.0000341377,0.0000567906,0.0000036588,0.0000075854,0.0001245218,0.0000494056,-0.0000160656,-0.0000011944,0.0000874831,-0.0000105128,-0.0000424077,0.0000180449,0.0000599315,0.0000280712,0.0000475049,0.0000310174,-0.0000010305,-0.0000451579,0.0000282643,0.0000295792,0.0000123350,0.0001633231,0.0000351144,-0.0000538676,0.0000301575,0.0000157661,0.0000109654,0.0000687193,-0.0000012402,-0.0000193249
NOW,0.0000067226,-0.0000035861,0.0000238872,0.0000280550,-0.0000351460,0.0000142747,-0.0000536735,-0.0000439428,-0.0000155994,-0.0000142403,-0.0000041992,-0.0000113274,-0.0000128615,-0.0000120161,0.0000529676,0.0000297002,-0.0000128391,-0.0000479017,0.0000392934,0.0000337903,0.0000297390,0.0000104188,0.0000136394,0.0000037398,0.0000088148,-0.0000049755,0.0000507628,0.0000413383,0.0000455394,0.0000260006,0.0000045925,0.0000314928,0.0000309770,0.0001349167,0.0000470999,0.0001236082,0.0001582377,0.0000279139,0.0000343533,0.0000143142,0.0000972047,0.0000563611,0.0000900934,0.0000735963,0.0001296959,0.0000992832,0.0000839473,0.0000126724,0.0002214199,0.0000828569,0.0000448531,0.0001377701,0.0000180288,-0.0000028855,0.0000069955,0.0001102725,0.0000187719,0.0001989476,0.0001869990,0.0000191630,0.0000461606,0.0000020640,0.0000069730,0.0000483861,0.0000706006,0.0000322169,0.0000321068,0.0000365338,0.0000529188,0.0000523412,0.0000217379,0.0000492725,0.0000346529,0.0000277780,0.0000249804,0.0000661062,0.0000561252,0.0000697590,0.0000462580,0.0001392881,0.0000513220,0.0000317743,0.0000845889,0.0000529212,0.0000620515,0.0000654136,0.0000703106,0.0001061961,0.0000366487,0.0000028603,0.0000390277,0.0000040678,0.0000668144,0.0000646598,-0.0000012332,0.0000060354,-0.0000010034,0.0001001950,0.0000355042,0.0000688057,0.0000695766,0.0000080823,0.0000474879,0.0000059545,-0.0000067279,0.0000350877,0.0000388727,0.0000169054,0.0000712702,-0.0000049978,0.0000828045,0.0000575114,0.0000451014,0.0000399128,-0.0000210728,0.0000563598,0.0000366424,0.0000036840,0.0000359946,0.0002591495,-0.0000026368,0.0000415329,0.0000755719,0.0001686104,-0.0000077669,0.0000319797,0.0001444468,0.0000122371,0.0000839869,0.0000121681,0.0000577934,0.0000134645,0.0000120330,0.0000352500,0.0001510841,0.0000919861,-0.0000125308,0.0000239743,0.0000228220,0.0000244718,0.0000954232,0.0000158173,0.0000577515,0.0000153300,0.0000564818,0.0000448106,0.0000379415,0.0000469865,0.0001402723,0.0000312370,0.0000484481,0.0001189987,0.0000391924,0.0000159776,0.0000733917,0.0000082777,-0.0000013129,0.0001264528,0.0000795916,-0.0000032979,0.0000858453,-0.0000098900,0.0000422583,0.0000533658,0.0000695585,-0.0000061374,-0.0000061249,0.0000752034,-0.0000089766,0.0000236300,0.0000390541,0.0000082030,0.0000406693,0.0000474670,0.0000074052,0.0000240721
NPI,0.0000448350,0.0000009627,0.0000330527,0.0000359960,0.0000505092,0.0000101197,0.0000231806,0.0000154207,-0.0000100245,-0.0000052770,-0.0000026386,0.0000143065,0.0000003665,0.0000036546,-0.0000150851,0.0000267720,-0.0000109548,0.0000428358,0.0000062223,0.0000203479,0.0000101024,0.0000008681,-0.0000057717,-0.0000120827,-0.0000109899,-0.0000011436,0.0000296129,0.0000260032,0.0000023448,0.0000300240,-0.0000035858,0.0000130353,-0.0000006335,-0.0000160743,-0.0000022148,0.0000000259,0.0000079802,-0.0000052874,0.0000116190,0.0000011075,0.0000182831,0.0000396992,-0.0000098410,0.0000243063,0.0000393305,0.0000294798,-0.0000252014,-0.0000130582,0.0000898302,-0.0000248142,-0.0000125910,0.0000323557,0.0000065338,0.0000180376,0.0000019604,0.0000441450,-0.0000240298,0.0000693045,-0.0000008905,0.0000028634,0.0000021000,0.0000165199,0.0000080024,-0.0000057742,0.0000073897,0.0000175528,-0.0000003279,0.0000231347,0.0000589389,0.0000022580,-0.0000103072,0.0000135765,0.0001566125,-0.0000145475,0.0000187458,0.0000177885,0.0000106842,0.0000334518,-0.0000278717,0.0001826547,-0.0000012694,-0.0000100959,-0.0000118445,0.0000117678,0.0000017315,-0.0000003463,-0.0000016202,0.0000064201,-0.0000008338,0.0000141719,0.0000018080,-0.0000098766,-0.0000026558,0.0000299758,0.0000143208,0.0000168877,-0.0000081309,0.0000021250,0.0000047100,-0.0000061215,-0.0000111640,-0.0000012592,-0.0000014347,-0.0000029065,-0.0000064820,0.0000009997,0.0000185271,0.0000407022,-0.0000104615,-0.0000150110,-0.0000308170,-0.0000045537,-0.0000089001,0.0000291119,0.0000081583,-0.0000197429,0.0000103518,-0.0000033810,0.0000205099,-0.0000026368,0.0001599959,0.0000023699,0.0000400647,0.0001941228,-0.0000081412,0.0000008168,0.0000137365,0.0000390077,0.0000806604,0.0000880993,0.0000146980,-0.0000059894,-0.0000019655,0.0000110338,0.0000166546,0.0000171845,-0.0000195211,0.0000244876,-0.0000266818,-0.0000007644,0.0000224421,-0.0000018143,-0.0000037799,-0.0000056383,-0.0000059708,-0.0000179283,-0.0000357379,0.0000241846,0.0000132512,-0.0000105906,0.0000240116,-0.0000153189,-0.0000218725,0.0000136107,0.0000158803,-0.0000029479,-0.0000089025,0.0000412189,0.0000028486,0.0000114942,-0.0000038244,-0.0000170795,-0.0000286585,0.0000092734,-0.0000094993,0.0000002739,0.0000054012,0.0001341911,-0.0000077819,-0.0000227651,-0.0000046081,0.0000112094,0.0000060714,-0.0000055407,-0.0000067569,-0.0000048431
NPN,-0.0000276683,-0.0000050783,0.0000860372,0.0001427529,0.0000706778,0.0000697109,0.0000470622,0.0000177168,0.0000331191,0.0000033978,0.0000056687,0.0001467636,0.0000254448,-0.0000084389,0.0000854138,0.0000312939,0.0000534431,0.0000776102,0.0000840683,0.0001267539,0.0000395890,0.0000288036,0.0000334805,-0.0000269088,-0.0000035241,-0.0000226718,0.0000707476,0.0001814493,0.0000386486,0.0000516985,0.0000084374,0.0000181815,0.0000306324,0.0000664620,0.0000161135,0.0000271957,0.0001576165,0.0000089634,0.0000519226,0.0000427573,0.0000843069,0.0000953918,0.0000541881,0.0001046476,0.0000606074,0.0000144250,0.0000372578,0.0000095601,0.0000836863,0.0000248055,0.0000320944,0.0000373057,-0.0000239517,0.0000057555,0.0000009472,0.0001079190,-0.0000086841,0.0001132451,0.0000568820,0.0000166488,0.0000253901,0.0000284630,0.0000095842,0.0000119234,0.0000450926,0.0000295353,0.0000066538,-0.0000273161,-0.0000226044,0.0000408650,0.0000174408,0.0000206015,-0.0000170618,0.0000232792,0.0000093561,0.0000294358,0.0000209615,0.0000464121,0.0000254538,0.0000884626,0.0000436836,0.0000105807,0.0000258115,-0.0000082654,0.0000473497,0.0000469902,0.0000543073,0.0000358137,0.0000358784,-0.0000008637,0.0000372177,-0.0000215200,0.0000324701,0.0000467394,-0.0000033907,0.0000303741,-0.0000156692,0.0000086313,0.0000046987,0.0000531093,0.0000727178,-0.0000098188,0.0000246997,0.0000015515,-0.0000186504,0.0000090275,0.0000252959,0.0000062809,0.0000326820,-0.0000204355,0.0000734294,0.0000531452,0.0000278758,0.0000110195,-0.0000123180,-0.0000062635,0.0000283478,0.0000041157,0.0000204129,0.0000415329,0.0000023699,0.0001988273,0.0000794027,0.0000459320,-0.0000210557,0.0000245440,0.0000748946,-0.0000002044,-0.0000101459,-0.0000183447,0.0000613292,0.0000258600,0.0000074218,0.0000317676,0.0001003796,0.0000679380,0.0000110369,0.0000385202,0.0000082293,0.0000113898,0.0001041283,0.0000088782,0.0000428209,-0.0000010098,0.0000492129,0.0000059540,-0.0000373521,0.0000354445,0.0001004551,0.0000271349,0.0000665321,0.0000902700,0.0000317584,-0.0000117329,0.0000782573,-0.0000250885,0.0000286701,0.0000748845,0.0000693692,-0.0000028963,0.0000506020,-0.0000239092,0.0000166990,-0.0000009801,0.0000363354,0.0000034552,-0.0000035762,0.0000771393,-0.0000031768,-0.0000083030,0.0000041644,-0.0000051955,0.0000377410,-0.0000018692,0.0000151309,0.0000338508
NVDA,0.0000855887,-0.0000264123,0.0000711361,0.0000314196,0.0000905057,0.0000435220,0.0000305947,0.0000359709,0.0000239717,0.0000009429,0.0000117930,0.0000448343,0.0000409047,-0.0000090672,0.0000768573,0.0000969559,-0.0000861467,0.0000798023,0.0000927255,0.0000526256,0.0000187106,0.0000620667,0.0000536752,-0.0000457759,-0.0000222187,-0.0000332829,0.0000055732,0.0000643867,0.0000645760,0.0000957173,0.0000020400,0.0000479213,0.0000421985,0.0000225536,-0.0000050983,0.0000153042,0.0002325632,0.0000109028,0.0000654032,0.0000104589,0.0001969586,0.0002727937,0.0001104287,0.0001582027,0.0002288904,0.0001094754,0.0000556389,-0.0000200762,0.0002540266,0.0000258508,0.0000568869,0.0001135046,-0.0000244567,0.0000199529,0.0000135416,0.0003441124,-0.0000210904,0.0004683108,0.0000569101,0.0000145636,0.0000646510,0.0000120000,0.0000239692,0.0000800376,0.0000528352,0.0000728772,0.0000022695,0.0000165551,0.0000421308,0.0000520033,0.0000067311,0.0001416506,-0.0000073717,0.0000031819,0.0000319843,0.0001541499,0.0002251890,0.0001756568,-0.0000058552,0.0001647351,0.0000762493,0.0000779178,0.0002109015,-0.0000151886,0.0000770088,0.0000815599,0.0001127664,-0.0000078721,0.0000023874,0.0000011013,0.0000310018,-0.0000366468,0.0001650775,0.0000512210,0.0000072919,0.0000382879,0.0000187329,0.0000384882,0.0000042696,0.0000983020,0.0000179233,-0.0000331955,0.0000824473,-0.0000301498,-0.0000463928,-0.0000002795,0.0000239538,0.0000172709,0.0000165710,-0.0000485959,0.0001322070,0.0001039606,0.0000780856,0.0000791849,-0.0000387061,0.0000453775,0.0000291091,-0.0000103228,0.0000247409,0.0000755719,0.0000400647,0.0000794027,0.0003435123,0.0001447709,-0.0000461996,0.0000510468,0.0000926165,0.0000181350,0.0002141493,0.0000104053,0.0001023208,0.0000841937,-0.0000355618,0.0001806441,0.0002024124,0.0001083155,-0.0000055912,0.0000441741,0.0000080306,-0.0000231061,0.0001660678,-0.0000023535,0.0000213568,0.0000151107,0.0000471062,0.0000699182,-0.0000182973,0.0000232470,0.0001768149,-0.0000144558,0.0000996376,0.0001692641,0.0000134534,-0.0000138137,0.0001244324,-0.0000229655,0.0000184482,0.0001141497,0.0001746103,0.0000177100,0.0000838205,-0.0000608516,-0.0000183365,0.0000187270,0.0000166540,-0.0000321734,-0.0000156252,0.0001049362,-0.0000558079,-0.0000299164,0.0000017183,-0.0000006180,0.0000617588,0.0000129805,-0.0000138430,0.0000604315
